conversation_id,status,flags,message_count,customer_messages,brand_messages,direct_customer_to_brand,unique_authors,start_time,end_time,span_hours,max_adjacent_gap_hours
19469,KEEP,,7,4,3,3,2,2017-11-01 06:28:33+00:00,2017-11-01 07:35:28+00:00,1.1152777777777778,0.3327777777777778
19475,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 06:24:08+00:00,2017-11-01 06:34:49+00:00,0.17805555555555555,0.17805555555555555
19477,KEEP,,7,3,4,2,2,2017-11-01 06:17:28+00:00,2017-11-01 07:44:28+00:00,1.45,0.6036111111111111
19485,KEEP,,4,2,2,1,2,2017-11-01 06:13:14+00:00,2017-11-01 10:06:27+00:00,3.8869444444444445,3.511111111111111
20024,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 06:50:46+00:00,2017-11-01 06:58:32+00:00,0.12944444444444445,0.12194444444444444
20028,KEEP,,5,3,2,1,2,2017-11-01 06:46:09+00:00,2017-11-01 07:20:29+00:00,0.5722222222222222,0.3308333333333333
20034,KEEP,,5,2,3,1,2,2017-11-01 06:36:29+00:00,2017-11-01 06:57:32+00:00,0.35083333333333333,0.15861111111111112
20037,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 06:44:51+00:00,2017-11-01 06:57:32+00:00,0.21138888888888888,0.21138888888888888
20039,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 06:45:22+00:00,2017-11-01 06:57:00+00:00,0.1938888888888889,0.1938888888888889
20041,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 06:44:35+00:00,2017-11-01 06:55:27+00:00,0.1811111111111111,0.1811111111111111
20043,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 06:46:07+00:00,2017-11-01 06:49:35+00:00,0.057777777777777775,0.057777777777777775
20046,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 06:31:01+00:00,2017-11-01 06:49:35+00:00,0.30944444444444447,0.30944444444444447
20049,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 06:30:02+00:00,2017-11-01 06:47:00+00:00,0.2827777777777778,0.2827777777777778
20052,KEEP,,4,2,2,1,2,2017-11-01 06:36:44+00:00,2017-11-01 07:13:30+00:00,0.6127777777777778,0.24916666666666668
20415,KEEP,,4,2,2,1,2,2017-11-01 07:09:49+00:00,2017-11-01 07:16:27+00:00,0.11055555555555556,0.044444444444444446
20418,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 06:56:44+00:00,2017-11-01 07:11:00+00:00,0.23777777777777778,0.23777777777777778
20421,KEEP,,3,2,1,1,2,2017-11-01 06:56:22+00:00,2017-11-01 07:09:33+00:00,0.21972222222222224,0.1938888888888889
20423,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 06:50:18+00:00,2017-11-01 07:07:26+00:00,0.28555555555555556,0.28555555555555556
20427,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,3,2017-11-01 03:08:53+00:00,2017-11-01 07:06:28+00:00,3.959722222222222,3.9033333333333333
20431,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 06:36:42+00:00,2017-11-01 07:05:00+00:00,0.4716666666666667,0.4716666666666667
20434,KEEP,,5,2,3,1,2,2017-11-01 06:58:57+00:00,2017-11-01 07:51:00+00:00,0.8675,0.49166666666666664
20439,KEEP,,4,2,2,1,2,2017-11-01 06:46:01+00:00,2017-11-01 07:24:00+00:00,0.6330555555555556,0.29055555555555557
20468,FLAG,large_time_gap,25,14,11,13,2,2017-10-26 10:39:04+00:00,2017-11-02 12:45:20+00:00,170.10444444444445,95.74916666666667
20475,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 06:48:20+00:00,2017-11-01 07:01:58+00:00,0.22722222222222221,0.22722222222222221
20477,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 06:50:39+00:00,2017-11-01 07:01:56+00:00,0.18805555555555556,0.18805555555555556
20479,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 06:35:17+00:00,2017-11-01 07:01:56+00:00,0.44416666666666665,0.44416666666666665
20482,KEEP,,4,2,2,1,2,2017-11-01 06:48:19+00:00,2017-11-01 07:20:29+00:00,0.5361111111111111,0.21138888888888888
20486,KEEP,,6,2,4,1,2,2017-11-01 06:32:20+00:00,2017-11-01 07:41:57+00:00,1.1602777777777777,0.5875
20492,KEEP,,3,2,1,1,2,2017-11-01 06:35:20+00:00,2017-11-01 07:01:16+00:00,0.43222222222222223,0.4111111111111111
20731,KEEP,,4,2,2,1,2,2017-11-01 07:20:48+00:00,2017-11-01 07:32:30+00:00,0.195,0.0775
20735,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,2,2017-10-31 19:41:27+00:00,2017-11-01 07:24:01+00:00,11.709444444444445,11.656944444444445
20738,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:15:58+00:00,2017-11-01 07:23:27+00:00,0.12472222222222222,0.12472222222222222
20741,EXCLUDE,broken_parent_chain;no_direct_customer_to_brand,1,0,1,0,1,2017-11-01 07:23:27+00:00,2017-11-01 07:23:27+00:00,0.0,0.0
20743,KEEP,,5,3,2,1,2,2017-11-01 06:56:11+00:00,2017-11-01 07:40:00+00:00,0.7302777777777778,0.43027777777777776
20748,KEEP,,4,2,2,1,2,2017-11-01 07:15:20+00:00,2017-11-01 07:57:00+00:00,0.6944444444444444,0.4444444444444444
20754,KEEP,,7,3,4,2,2,2017-11-01 06:38:12+00:00,2017-11-01 13:35:25+00:00,6.953611111111111,5.900555555555556
20764,KEEP,,6,3,3,2,2,2017-10-31 15:51:37+00:00,2017-11-01 07:17:51+00:00,15.437222222222223,14.889722222222222
20767,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,2,2017-11-01 05:08:27+00:00,2017-11-01 07:17:27+00:00,2.15,1.6025
20769,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:09:12+00:00,2017-11-01 07:14:28+00:00,0.08777777777777777,0.08777777777777777
21012,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:10:17+00:00,2017-11-01 07:43:29+00:00,0.5533333333333333,0.5533333333333333
21025,KEEP,,12,8,4,4,2,2017-11-01 04:29:32+00:00,2017-11-05 03:46:01+00:00,95.27472222222222,44.39138888888889
21033,KEEP,,7,4,3,2,2,2017-10-31 12:36:49+00:00,2017-11-01 07:55:54+00:00,19.318055555555556,18.69472222222222
21035,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:07:16+00:00,2017-11-01 07:41:57+00:00,0.5780555555555555,0.5780555555555555
21041,KEEP,,6,3,3,2,2,2017-11-01 07:32:51+00:00,2017-11-01 07:54:56+00:00,0.3680555555555556,0.19361111111111112
21045,FLAG,long_conversation,32,17,15,13,2,2017-11-01 07:07:11+00:00,2017-11-03 05:50:50+00:00,46.7275,36.37111111111111
21079,KEEP,,5,3,2,2,2,2017-11-01 07:28:36+00:00,2017-11-02 08:21:50+00:00,24.88722222222222,24.547777777777778
21082,EXCLUDE,no_direct_customer_to_brand,4,1,3,0,2,2017-11-01 07:22:51+00:00,2017-11-01 07:37:00+00:00,0.23583333333333334,0.23583333333333334
21086,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:27:10+00:00,2017-11-01 07:36:00+00:00,0.14722222222222223,0.14722222222222223
21088,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:26:08+00:00,2017-11-01 07:33:24+00:00,0.12111111111111111,0.12111111111111111
21090,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:23:33+00:00,2017-11-01 07:33:24+00:00,0.16416666666666666,0.16416666666666666
21093,KEEP,,6,3,3,2,2,2017-11-01 07:19:23+00:00,2017-11-01 08:07:26+00:00,0.8008333333333333,0.4936111111111111
21100,KEEP,,5,3,2,2,2,2017-11-01 07:18:33+00:00,2017-11-03 14:01:42+00:00,54.719166666666666,54.129444444444445
21109,KEEP,,7,4,3,3,2,2017-11-22 14:14:52+00:00,2017-11-22 15:33:45+00:00,1.3147222222222221,0.6475
21403,KEEP,,14,8,6,5,2,2017-11-01 07:49:45+00:00,2017-11-01 08:41:00+00:00,0.8541666666666666,0.27555555555555555
21405,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:52:36+00:00,2017-11-01 07:57:00+00:00,0.07333333333333333,0.07333333333333333
21408,KEEP,,11,4,7,3,2,2017-11-01 07:42:02+00:00,2017-11-04 08:08:29+00:00,72.44083333333333,66.9125
21423,KEEP,,7,4,3,3,2,2017-11-01 07:39:42+00:00,2017-11-01 07:55:26+00:00,0.26222222222222225,0.09583333333333334
21428,FLAG,long_conversation,62,30,32,22,7,2017-10-30 06:00:02+00:00,2017-11-06 10:41:56+00:00,172.69833333333332,69.10444444444444
21456,EXCLUDE,no_direct_customer_to_brand,6,5,1,0,3,2017-10-31 15:34:08+00:00,2017-11-01 07:54:56+00:00,16.346666666666668,14.728333333333333
21459,KEEP,,4,2,2,1,2,2017-11-01 07:14:42+00:00,2017-11-01 08:03:26+00:00,0.8122222222222222,0.6622222222222223
21462,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:50:04+00:00,2017-11-01 07:52:55+00:00,0.0475,0.0475
21485,KEEP,,8,3,5,1,2,2017-11-01 07:30:47+00:00,2017-11-03 03:20:35+00:00,43.83,42.72388888888889
21490,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 07:18:39+00:00,2017-11-01 07:49:25+00:00,0.5127777777777778,0.5127777777777778
21493,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:46:26+00:00,2017-11-01 07:49:00+00:00,0.042777777777777776,0.042777777777777776
21496,KEEP,,5,3,2,2,2,2017-11-01 07:18:33+00:00,2017-11-01 11:16:43+00:00,3.9694444444444446,2.9155555555555557
21503,EXCLUDE,large_time_gap;no_direct_customer_to_brand,3,2,1,0,3,2017-10-27 11:27:37+00:00,2017-11-01 07:49:00+00:00,116.35638888888889,115.91333333333333
21507,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 07:24:49+00:00,2017-11-01 07:48:27+00:00,0.3938888888888889,0.3863888888888889
21510,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:39:49+00:00,2017-11-01 07:48:00+00:00,0.1363888888888889,0.1363888888888889
21534,FLAG,large_time_gap,24,16,8,15,2,2017-10-31 11:59:52+00:00,2017-11-15 16:21:50+00:00,364.36611111111114,173.48361111111112
21586,FLAG,long_conversation,46,22,24,20,2,2017-10-31 10:59:11+00:00,2017-11-03 03:02:05+00:00,64.04833333333333,20.43888888888889
21851,KEEP,,3,2,1,1,2,2017-11-01 07:46:06+00:00,2017-11-01 08:14:23+00:00,0.4713888888888889,0.44083333333333335
21856,KEEP,,3,2,1,1,3,2017-11-01 07:58:26+00:00,2017-11-01 08:16:04+00:00,0.29388888888888887,0.22055555555555556
21861,KEEP,,6,3,3,2,2,2017-10-31 06:29:57+00:00,2017-11-01 08:11:08+00:00,25.68638888888889,25.16722222222222
21863,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:37:14+00:00,2017-11-01 08:11:04+00:00,0.5638888888888889,0.5638888888888889
21865,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:05:56+00:00,2017-11-01 08:10:00+00:00,0.06777777777777778,0.06777777777777778
21871,KEEP,,6,3,3,1,2,2017-11-01 07:56:57+00:00,2017-11-01 08:09:32+00:00,0.20972222222222223,0.11972222222222222
21875,KEEP,,5,2,3,1,2,2017-11-01 07:52:29+00:00,2017-11-02 10:07:00+00:00,26.241944444444446,25.746666666666666
21880,KEEP,,5,2,3,1,2,2017-11-01 07:59:14+00:00,2017-11-01 08:22:25+00:00,0.3863888888888889,0.15888888888888889
21884,KEEP,,5,2,3,1,2,2017-11-01 08:01:24+00:00,2017-11-01 08:28:26+00:00,0.45055555555555554,0.18305555555555555
21901,FLAG,large_time_gap,13,7,6,5,2,2017-10-28 07:47:17+00:00,2017-11-01 09:03:30+00:00,97.27027777777778,93.88666666666667
21905,FLAG,large_time_gap,9,5,4,3,3,2017-11-01 07:46:03+00:00,2017-11-08 09:38:00+00:00,169.86583333333334,166.4936111111111
21914,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:42:45+00:00,2017-11-01 08:06:28+00:00,0.3952777777777778,0.3952777777777778
21917,KEEP,,4,2,2,1,2,2017-11-01 07:55:33+00:00,2017-11-01 08:19:00+00:00,0.3908333333333333,0.14083333333333334
21941,FLAG,large_time_gap,16,9,7,7,2,2017-10-25 05:47:14+00:00,2017-11-01 08:07:20+00:00,170.335,85.32416666666667
21944,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 07:43:02+00:00,2017-11-01 08:03:27+00:00,0.3402777777777778,0.3327777777777778
21956,KEEP,,10,5,5,4,2,2017-10-31 07:22:14+00:00,2017-11-03 07:15:26+00:00,71.88666666666667,42.54805555555556
21966,KEEP,,8,5,3,2,2,2017-10-30 10:11:32+00:00,2017-11-01 08:01:54+00:00,45.839444444444446,23.06361111111111
21971,FLAG,large_time_gap,4,2,2,2,2,2017-11-01 07:43:29+00:00,2017-11-13 08:17:24+00:00,288.5652777777778,288.28055555555557
22147,KEEP,,5,2,3,1,2,2017-11-01 08:08:45+00:00,2017-11-01 12:00:35+00:00,3.863888888888889,3.075
22152,KEEP,,12,7,5,6,2,2017-11-01 08:20:51+00:00,2017-11-01 10:22:17+00:00,2.023888888888889,0.775
22163,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:22:31+00:00,2017-11-01 08:27:32+00:00,0.08361111111111111,0.08361111111111111
22166,KEEP,,4,3,1,1,3,2017-11-01 08:14:31+00:00,2017-11-01 22:00:03+00:00,13.758888888888889,13.387222222222222
22170,EXCLUDE,large_time_gap;no_direct_customer_to_brand,3,2,1,0,2,2017-10-28 12:57:51+00:00,2017-11-01 08:26:31+00:00,91.47777777777777,91.39694444444444
22173,KEEP,,3,1,2,1,2,2017-11-01 07:38:32+00:00,2017-11-01 08:24:03+00:00,0.7586111111111111,0.38055555555555554
22175,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:53:54+00:00,2017-11-01 08:22:26+00:00,0.47555555555555556,0.47555555555555556
22186,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,2,2017-10-30 06:23:28+00:00,2017-11-01 08:21:30+00:00,49.96722222222222,49.46083333333333
22189,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:13:42+00:00,2017-11-01 08:20:28+00:00,0.11277777777777778,0.11277777777777778
22191,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:48:33+00:00,2017-11-01 08:20:28+00:00,0.5319444444444444,0.5319444444444444
22193,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 08:07:14+00:00,2017-11-01 08:19:00+00:00,0.19611111111111112,0.19611111111111112
22197,KEEP,,4,2,2,1,2,2017-11-01 08:11:20+00:00,2017-11-01 10:53:58+00:00,2.7105555555555556,2.2755555555555556
22213,KEEP,,14,7,7,5,2,2017-10-30 15:20:39+00:00,2017-11-01 08:41:00+00:00,41.339166666666664,21.086944444444445
22215,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:10:04+00:00,2017-11-01 08:16:29+00:00,0.10694444444444444,0.10694444444444444
22217,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:09:40+00:00,2017-11-01 08:16:29+00:00,0.11361111111111111,0.11361111111111111
22219,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:46:32+00:00,2017-11-01 08:15:57+00:00,0.49027777777777776,0.49027777777777776
22221,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 07:45:15+00:00,2017-11-01 08:14:52+00:00,0.4936111111111111,0.4936111111111111
22476,FLAG,large_time_gap,10,5,5,4,2,2017-09-26 09:49:07+00:00,2017-11-01 09:00:32+00:00,863.1902777777777,747.7741666666667
22478,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:34:10+00:00,2017-11-01 08:44:00+00:00,0.1638888888888889,0.1638888888888889
22480,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:30:54+00:00,2017-11-01 08:42:35+00:00,0.1947222222222222,0.1947222222222222
22483,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 08:33:55+00:00,2017-11-01 08:42:33+00:00,0.1438888888888889,0.13583333333333333
22487,KEEP,,12,6,6,4,2,2017-11-01 08:38:35+00:00,2017-11-03 12:26:28+00:00,51.79805555555556,26.87
22499,KEEP,,3,2,1,1,2,2017-11-01 08:13:35+00:00,2017-11-01 09:20:49+00:00,1.1205555555555555,0.6536111111111111
22505,KEEP,,22,14,8,12,2,2017-11-01 08:32:17+00:00,2017-11-01 12:27:39+00:00,3.9227777777777777,1.1961111111111111
22527,KEEP,,11,9,2,3,6,2017-11-01 08:33:55+00:00,2017-11-01 16:46:00+00:00,8.20138888888889,7.586944444444445
22538,KEEP,,4,2,2,1,2,2017-11-01 08:26:35+00:00,2017-11-01 09:07:51+00:00,0.6877777777777778,0.2363888888888889
22542,KEEP,,6,2,4,1,2,2017-11-01 08:10:13+00:00,2017-11-01 10:52:00+00:00,2.696388888888889,1.7630555555555556
22548,EXCLUDE,no_direct_customer_to_brand,5,2,3,0,2,2017-11-01 08:22:03+00:00,2017-11-01 09:09:29+00:00,0.7905555555555556,0.4791666666666667
22554,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 08:05:53+00:00,2017-11-01 08:37:24+00:00,0.5252777777777777,0.5186111111111111
22557,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:27:33+00:00,2017-11-01 08:36:00+00:00,0.14083333333333334,0.14083333333333334
22559,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:28:40+00:00,2017-11-01 08:35:31+00:00,0.11416666666666667,0.11416666666666667
22569,KEEP,,10,7,3,2,2,2017-11-01 08:17:46+00:00,2017-11-01 15:13:00+00:00,6.920555555555556,5.458055555555555
22571,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 08:22:21+00:00,2017-11-01 08:34:00+00:00,0.19416666666666665,0.1875
22574,FLAG,large_time_gap,7,3,4,1,2,2017-11-01 08:08:11+00:00,2017-11-16 18:06:35+00:00,369.97333333333336,363.1333333333333
22579,KEEP,,13,7,6,6,2,2017-11-01 07:59:50+00:00,2017-11-01 11:27:15+00:00,3.4569444444444444,0.5747222222222222
22593,KEEP,,6,3,3,2,2,2017-11-01 08:20:40+00:00,2017-11-01 22:56:34+00:00,14.598333333333333,12.391111111111112
23038,KEEP,,11,7,4,6,2,2017-11-22 15:54:01+00:00,2017-11-27 11:03:00+00:00,115.14972222222222,67.73694444444445
23168,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:55:08+00:00,2017-11-01 08:58:31+00:00,0.05638888888888889,0.05638888888888889
23170,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:13:35+00:00,2017-11-01 08:58:31+00:00,0.7488888888888889,0.7488888888888889
23173,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,3,2017-10-31 11:14:41+00:00,2017-11-01 08:57:00+00:00,21.705277777777777,21.66
23181,KEEP,,8,4,4,3,2,2017-11-01 08:39:15+00:00,2017-11-01 10:05:35+00:00,1.4388888888888889,0.6636111111111112
23189,KEEP,,10,5,5,4,2,2017-11-01 08:40:11+00:00,2017-11-01 13:07:00+00:00,4.446944444444444,1.1669444444444443
23198,EXCLUDE,no_direct_customer_to_brand,4,1,3,0,2,2017-11-01 08:39:03+00:00,2017-11-01 08:49:00+00:00,0.16583333333333333,0.15861111111111112
23208,KEEP,,5,3,2,1,2,2017-11-01 08:39:58+00:00,2017-11-01 09:06:52+00:00,0.4483333333333333,0.2608333333333333
23213,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,3,2017-10-31 18:56:40+00:00,2017-11-01 08:48:34+00:00,13.865,13.536111111111111
23215,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:43:26+00:00,2017-11-01 08:46:29+00:00,0.050833333333333335,0.050833333333333335
23219,KEEP,,4,3,1,1,2,2017-11-01 08:34:32+00:00,2017-11-01 08:46:30+00:00,0.19944444444444445,0.1622222222222222
23961,KEEP,,9,5,4,4,2,2017-11-01 08:54:45+00:00,2017-11-03 20:58:44+00:00,60.06638888888889,58.58972222222222
23969,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 08:55:44+00:00,2017-11-01 09:11:56+00:00,0.27,0.27
23972,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 09:06:26+00:00,2017-11-01 09:10:00+00:00,0.059444444444444446,0.059444444444444446
23976,KEEP,,7,4,3,3,2,2017-11-01 08:51:11+00:00,2017-11-01 10:42:34+00:00,1.8563888888888889,0.9888888888888889
23983,KEEP,,8,4,4,3,2,2017-11-01 08:51:24+00:00,2017-11-01 11:07:32+00:00,2.2688888888888887,1.4130555555555555
23991,KEEP,,3,2,1,1,2,2017-11-01 08:29:56+00:00,2017-11-02 03:00:06+00:00,18.502777777777776,17.90972222222222
23993,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:26:45+00:00,2017-11-01 09:03:32+00:00,0.6130555555555556,0.6130555555555556
23995,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:27:52+00:00,2017-11-01 09:03:30+00:00,0.5938888888888889,0.5938888888888889
23997,EXCLUDE,no_direct_customer_to_brand,4,1,3,0,2,2017-11-01 08:50:11+00:00,2017-11-01 09:01:32+00:00,0.18916666666666668,0.18916666666666668
24001,KEEP,,4,2,2,1,2,2017-11-01 08:24:37+00:00,2017-11-01 09:14:56+00:00,0.8386111111111111,0.5986111111111111
24056,KEEP,,5,2,3,1,2,2017-11-01 08:47:12+00:00,2017-11-01 14:58:15+00:00,6.184166666666667,5.9719444444444445
24060,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:45:12+00:00,2017-11-01 08:59:27+00:00,0.2375,0.2375
24472,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 08:56:28+00:00,2017-11-01 09:29:00+00:00,0.5422222222222223,0.5422222222222223
24476,KEEP,,4,3,1,2,2,2017-11-01 09:02:42+00:00,2017-11-01 09:33:53+00:00,0.5197222222222222,0.43833333333333335
24479,KEEP,,6,3,3,2,2,2017-11-01 09:19:55+00:00,2017-11-01 13:31:31+00:00,4.193333333333333,3.8025
24484,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 09:20:01+00:00,2017-11-01 09:27:00+00:00,0.11638888888888889,0.11638888888888889
24488,EXCLUDE,broken_parent_chain,2,1,1,1,2,2017-11-01 09:22:17+00:00,2017-11-01 09:25:27+00:00,0.05277777777777778,0.05277777777777778
24487,EXCLUDE,broken_parent_chain;no_direct_customer_to_brand,1,0,1,0,1,2017-11-01 09:18:00+00:00,2017-11-01 09:18:00+00:00,0.0,0.0
24505,KEEP,,17,10,7,7,2,2017-10-31 11:24:02+00:00,2017-11-01 13:06:45+00:00,25.711944444444445,21.723333333333333
24509,KEEP,,5,3,2,2,2,2017-11-01 08:54:00+00:00,2017-11-01 10:18:45+00:00,1.4125,0.7836111111111111
24513,KEEP,,12,10,2,2,4,2017-11-01 09:10:45+00:00,2017-11-01 13:08:22+00:00,3.960277777777778,2.6416666666666666
24524,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 08:52:06+00:00,2017-11-01 09:23:00+00:00,0.515,0.515
24528,KEEP,,6,3,3,1,2,2017-11-01 09:01:53+00:00,2017-11-01 10:51:31+00:00,1.8272222222222223,1.2330555555555556
24533,KEEP,,9,5,4,4,2,2017-11-01 08:52:40+00:00,2017-11-01 10:21:53+00:00,1.4869444444444444,0.49666666666666665
24556,KEEP,,3,2,1,1,2,2017-11-01 09:18:36+00:00,2017-11-01 09:27:15+00:00,0.14416666666666667,0.12083333333333333
24559,KEEP,,4,2,2,1,2,2017-11-01 09:09:22+00:00,2017-11-01 09:30:31+00:00,0.3525,0.17416666666666666
24562,EXCLUDE,no_direct_customer_to_brand,7,3,4,0,2,2017-11-01 08:49:19+00:00,2017-11-01 09:48:31+00:00,0.9866666666666667,0.48694444444444446
24567,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 09:01:23+00:00,2017-11-01 09:17:29+00:00,0.2683333333333333,0.2683333333333333
24573,EXCLUDE,broken_parent_chain,4,3,1,2,2,2017-11-01 09:06:17+00:00,2017-11-01 14:54:00+00:00,5.795277777777778,5.576388888888889
24572,EXCLUDE,broken_parent_chain;no_direct_customer_to_brand,1,0,1,0,1,2017-11-01 08:58:00+00:00,2017-11-01 08:58:00+00:00,0.0,0.0
24940,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 09:39:07+00:00,2017-11-01 09:43:00+00:00,0.06472222222222222,0.06472222222222222
24943,KEEP,,20,10,10,9,2,2017-11-01 09:31:52+00:00,2017-11-05 17:44:26+00:00,104.20944444444444,49.413333333333334
24963,KEEP,,3,2,1,1,2,2017-11-01 09:29:21+00:00,2017-11-01 09:49:55+00:00,0.3427777777777778,0.20222222222222222
24965,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 09:33:21+00:00,2017-11-01 09:41:29+00:00,0.13555555555555557,0.13555555555555557
24969,KEEP,,4,3,1,2,2,2017-11-01 09:36:57+00:00,2017-11-01 09:45:31+00:00,0.14277777777777778,0.059444444444444446
24972,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,3,2017-10-31 16:57:16+00:00,2017-11-01 09:37:35+00:00,16.671944444444446,16.593055555555555
24974,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 09:18:45+00:00,2017-11-01 09:35:33+00:00,0.28,0.28
24986,FLAG,large_time_gap,10,5,5,4,2,2017-10-23 11:03:26+00:00,2017-11-06 06:12:57+00:00,331.1586111111111,122.64
24999,KEEP,,9,4,5,3,2,2017-10-30 13:00:53+00:00,2017-11-01 09:33:04+00:00,44.53638888888889,24.69638888888889
25001,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 09:23:45+00:00,2017-11-01 09:33:00+00:00,0.15416666666666667,0.15416666666666667
25004,KEEP,,4,2,2,1,2,2017-11-01 09:24:18+00:00,2017-11-01 09:46:29+00:00,0.36972222222222223,0.19527777777777777
25008,KEEP,,5,2,3,1,2,2017-11-01 09:17:15+00:00,2017-11-01 11:30:27+00:00,2.22,1.5133333333333334
25013,KEEP,,9,4,5,3,2,2017-11-01 09:06:45+00:00,2017-11-05 13:58:26+00:00,100.86138888888888,53.47638888888889
25259,KEEP,,8,4,4,3,2,2017-11-03 23:03:45+00:00,2017-11-04 11:36:00+00:00,12.5375,9.576944444444445
25261,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-04 00:21:31+00:00,2017-11-04 00:29:31+00:00,0.13333333333333333,0.13333333333333333
