cluster_id,customer_message_id,conversation_id,probability,outlier_score,text
103,2570098,2570099,1.0,0.0,@AmazonHelp it just keeps restarting constantly
104,382574,382579,1.0,0.0,@AmazonHelp Your latest solution is to buy another TV? What so that @116324 can delay it again and I'm a grand out of pocket? Genius
104,191524,191531,1.0,0.0,@AmazonHelp I did. And I did fill it out but that doesn’t help me get my tv. And not the funds are in limbo and I can’t get a tv that is a month late
104,56900,56898,1.0,0.0,@AmazonHelp Just had even more damaged replacement TV delivered. You overpackage unbreakable items and add no packaging to TVs. Muppets. now 31 min wait
104,2346293,2346296,0.9996302280025317,0.0003697719974683,@AmazonHelp No. And it seems that the tv I tried to buy over a week ago went up in price for your ‘black Friday’ sae
104,740447,740448,0.9526523893384402,0.0473476106615598,@AmazonHelp Thank you. Please save your generic cut and paste responses and try some actual customer service. You're already sending me my 3rd TV.
104,487820,487823,1.0,0.0,@AmazonHelp £40 won’t even buy us a Smart TV box to compensate!!!!!
104,2636923,2636821,0.8762541014068181,0.1237458985931818,@AmazonHelp Hat sich erledigt. TV 1 Jahr zu früh gekauft.
104,107330,107328,1.0,0.0,"@AmazonHelp Now a week late. Two missing TV’s, still no replacement and you have offered us a £5 voucher and month free #prime as #compensation utterly appalling #customerservice #shopping #disappointed"
105,473316,473331,0.9924260362982792,0.0075739637017207,"@AmazonHelp Dexter, jamais vu... Ca fait parti des ""vieilles"" séries que je dois voir avec House. Par contre, Game of Thrones, j'ai essayé la saison 1 et je n'y arrive pas... Un conseil ?"
105,99802,99804,0.8517776585331225,0.1482223414668775,"@AmazonHelp Fast alle der ersten Staffel, soweit ich gesehen habe. Aber nicht dauerhaft. Kann jetzt keine nennen, ich gucke nun ein paar Folgen, wenn es auftritt, geb ich Bescheid."
105,789052,789060,0.7175012821226633,0.2824987178773367,@AmazonHelp @308159 Ich denke hier ist der Unterschied zwischen OV &amp; dt. Denn bei OV ist bei mir auch die 3. Staffel zu sehen. Auf deutsch jedoch nicht 😉
105,1616062,1616060,0.7937842459959557,0.2062157540040444,@AmazonHelp Retomar series de hace años imposibles de encontrar en otro lugar: Sabrina y por supuesto diría 90210.
105,1178059,1178064,0.8348298614946221,0.1651701385053778,"@AmazonHelp Ab wann ist es denn in Deutsch verfügbar, aktuell gibt es die 3. Staffel nur in OV."
105,2928928,2928929,1.0,0.0,@AmazonHelp I watched 4 episodes and realized it was too good to finish all at once.
105,789278,789287,0.6891245791493351,0.3108754208506648,@AmazonHelp Oh I see. So do I have chance if I watch 5 new titles again?
105,2298720,2298721,1.0,0.0,@AmazonHelp But I took the membership primarily to watch @15710 . Request you to please the more episodes soon.
106,2241065,2241066,1.0,0.0,@AmazonHelp I selected the correct address but you d sent it to the wring one
106,413993,413991,1.0,0.0,@AmazonHelp Already arrived at the incorrect address.
106,444395,444396,1.0,0.0,"@AmazonHelp Cuando introduje la dirección de envío la página se congeló, y en los detalles del pedido pone que llegará el sábado a una dirección errónea (ya no vivo ahí), y sólo quiero cambiarla por mi direción actual."
106,445448,445446,1.0,0.0,@AmazonHelp Its going to my work address and im not going to be there for a bit. Thats why i asked them to change the address .
106,2475933,2475936,1.0,0.0,@AmazonHelp And after 11 years it seems you have randomly decided our home address is a “commercial address” for no reason. And now you can’t change it on your system. Seriously??? You have to delete our address and we h
106,877637,877639,0.9869143604772664,0.0130856395227336,@AmazonHelp Oui et la 2e a était envoyer dans une poste et non a l'adresse indiqué ( j'ai mis 0 point relai )
106,2475932,2475936,1.0,0.0,"@AmazonHelp So, your adviser tells me she’s deleted my address, I need to re-register it and “select it as residential not commercial”. But there’s no option for residential or commercial when you register your address. "
106,1314574,1314583,1.0,0.0,@AmazonHelp It doesn't!! Anywhere! That's the point! If it had i would have arranged alternate del. address. And if it is its so small as to be useless. https://t.co/99LgTDe78g
107,1488817,1488825,0.5601852533453706,0.4398147466546294,@AmazonHelp Thank you for helping 🌸✨
107,1800789,1800794,0.9730970888729992,0.0269029111270008,@AmazonHelp Ok. Thanks for you help. 😉
107,198014,198016,0.9255340920812336,0.0744659079187665,"@AmazonHelp Ok, but need help regarding this."
107,2632964,2632966,0.7783833057071464,0.2216166942928535,"@AmazonHelp Okay, thank you for your help - much appreciated."
107,19441,19444,0.8509454340502053,0.1490545659497946,@AmazonHelp Ok thank for helping.
107,1005136,1005134,0.948574097017264,0.051425902982736,@AmazonHelp Ok. Thank you. I appreciate the help.
107,726955,726958,0.6504889969307802,0.3495110030692198,@AmazonHelp D'acc! Merci de l'aide O/
107,1724711,1724712,0.9999472229588404,5.2777041159503695e-05,@AmazonHelp Ok. Thank you for the help
108,2265526,2265542,0.4643683412143907,0.5356316587856093,@AmazonHelp Ye hi services h kya aapki
108,786146,439660,0.4665855556686948,0.5334144443313051,@AmazonHelp Mene participate kiya tha kuch nhi hua result bhi nhi aaya
108,1262613,1260789,0.5118279458041362,0.4881720541958638,@AmazonHelp Are me bewkoof nhii hu. Sab form fill ki tha aur ab bhibkia h.
108,1266332,1266330,0.4839744222325499,0.5160255777674502,@AmazonHelp Wah or jo mera pawo me ye chote or challe pade h uss ka kya hoga apne seller ko suspend karo pelhe duplicate or deficit wali chije bakte ho
108,19452,19448,0.5118279458041362,0.4881720541958638,@AmazonHelp Sorry sir but aap logo ne aaj ki date di thi refund krne ki.... Pr abhi tak hua nhi....
108,1261891,1260789,0.6211383671259879,0.378861632874012,@AmazonHelp Le 4baar bhi kar deta hu. Agar is baar kuch solution nhii mila na toh jo note diye h unki batti banana aur g**nd me daal lena
108,390802,390793,0.7773187427492955,0.2226812572507045,@AmazonHelp Detail dene par bhi koi activity nahi dikh raha.
108,2934427,2934429,0.6897308426472771,0.3102691573527228,@AmazonHelp aap log cashback Dena hi nai chahte ho. Agar Dena hota to kab ka de Diya hota. Agar cashback Dena nai chahte to aise offer kyo..
109,2954390,2954377,0.7354004564450982,0.721057275726189,@AmazonHelp Porem eles entram pro governo e começa a descobrir coisas erradas e obscura é muito triste as vezes mas é ao mesmo tempo sensacional lê dois volumes vai gostar.
109,2852187,2852188,0.9720346191794818,0.6313002223671814,"@AmazonHelp Olha, mais ou menos porque eu tô tentando MUITO economizar, mas sei que minha irmã comprou vários livros, o que me deixa com inveja :( hahahaha"
109,1669858,1669859,0.7311850600651495,0.722656206131809,@AmazonHelp si!!!! que es super complicado... miles de cosas que tengo que rellenar antes de publicar. No hay una hoja de excel para descargar?...
109,1135884,1135885,0.6113728993892297,0.7681018272314032,@AmazonHelp Grazie! Ma io compro prevalentemente libri e dvd 😊
109,1405316,1405313,1.0,0.5750017141408875,@AmazonHelp Like the ability to lend out books to other family members?
109,1547876,1547877,1.0,0.5048176062065669,@AmazonHelp Yeah. Its all good tho. I mean I kind of needed that textbook for class but shit happens.
109,126846,126847,1.0,0.5886225664504602,@AmazonHelp amo/sou fã mas queria um cuponzinho de desconto pra comprar uns ebooks 😉
109,2474754,2474762,1.0,0.5264837929146985,@AmazonHelp En fait ils lisent de tout. Mon grand (bientôt 9 ans) lit surtout des bandes dessinées et toutes sortes de livres jeunesse. Et il lit à sa petite sœur (bientôt 4 ans) ce qu'elle lui demande.
110,2481440,2481436,1.0,0.0,@AmazonHelp I will. Thank you
110,2537425,2537423,1.0,0.0,@AmazonHelp Ok I will. Thanks JJ
110,2905073,2905076,1.0,0.0,@AmazonHelp Thanks a bunch!! I certainly will.
110,517602,517607,1.0,0.0,"@AmazonHelp i will, i appreciate it!"
110,1032339,1032340,1.0,0.0,"@AmazonHelp Yes i will, i have contaced you guys here before many times"
110,1457239,1457243,1.0,0.0,"@AmazonHelp Okay, I will. Thanks for your help."
110,2562179,2562177,1.0,0.0,"@AmazonHelp I will, it’s for a birthday present tomorrow !"
110,2345643,2345647,1.0,0.0,@AmazonHelp I sure will. Thanks for letting me know so quickly guys !
111,1615516,1615512,1.0,0.0,@AmazonHelp Will do 👍
111,683066,683059,1.0,0.0,@AmazonHelp Will do..
111,1953354,1953346,1.0,0.0,@AmazonHelp will do thks
111,1691918,1691924,1.0,0.0,@AmazonHelp Aim to or will do?
111,844211,844212,1.0,0.0,@AmazonHelp Will do. I’m soooo defeated !!
111,2602881,2602883,1.0,0.0,@AmazonHelp shall do
111,2882675,2882666,0.9568956160322624,0.0431043839677377,"@AmazonHelp Will do, as there is no such a thing as a flat F in my building 🤔"
111,1247149,1247150,1.0,0.0,@AmazonHelp i shall do so
112,312140,312144,1.0,0.0,@AmazonHelp Will do - thank you for the quick follow up!
112,2695686,2695687,1.0,0.0,@AmazonHelp will do ... thanks for the pointer
112,1461517,1461521,1.0,0.0,"@AmazonHelp Will do, thank you!"
112,207627,207625,1.0,0.0335866171124229,"@AmazonHelp Will do, thanks for responding"
112,1699077,1699075,1.0,0.0504938400681335,"@AmazonHelp Shall do, thanks."
112,436425,436423,0.9113747659346152,0.365105199371239,@AmazonHelp I will do. Thanks for your help
112,1662292,1661480,1.0,0.1243028079682798,@AmazonHelp Will do and thanks for the prompt replies
112,1844492,1844493,1.0,0.0028608720650591,@AmazonHelp Will do and thanks for your response!
113,105249,105250,1.0,0.0,"@AmazonHelp Thanks, will do! Cheers"
113,288993,288998,1.0,0.0,"@AmazonHelp Okay will do, appreciate your assistance. Many thanks Robbie."
113,1947055,1947062,1.0,0.0,@AmazonHelp Thanks!! Will do.
113,1408067,1408068,1.0,0.0,"@AmazonHelp Thanks JE, will do!"
113,1459745,1459743,1.0,0.0,"@AmazonHelp Thank you, will do"
113,1496033,1496037,1.0,0.0,@AmazonHelp Ok thanks guys! Will do
113,1238754,1238756,0.8984094913082141,0.1015905086917858,"@AmazonHelp Hi, thanks, I will do :)"
113,1445410,1445413,0.929750381602629,0.0702496183973709,"@AmazonHelp Thanks a bunch, will do 😊"
114,264962,264968,1.0,0.0,"@AmazonHelp No, I haven't. Wish I did though."
114,439315,439335,1.0,0.0,@AmazonHelp I haven't.
114,2283985,2283983,1.0,0.0,@AmazonHelp I haven't. I am in bed with a rocking migraine.
114,1768222,1768223,0.8325102250517445,0.1674897749482554,@AmazonHelp no i havent
114,197727,197728,1.0,0.0,@AmazonHelp No I haven’t x
114,317908,317906,1.0,0.0,"@AmazonHelp Haven't had one because I was sure I wouldn't be able to commit at the of the 30 days, sadly."
114,503463,503464,1.0,0.0,"@AmazonHelp I haven’t, no. Because, y’know, Friday night."
114,1094273,1094274,0.7579607549289672,0.2420392450710327,@AmazonHelp I haven’t! I’ll definitely do that. Thanks for the tip!
115,2283879,2283880,0.654745090691389,0.345254909308611,"@AmazonHelp Ma evidentemente non c’è, quindi..."
115,1601858,1601855,0.7048185266320556,0.2951814733679443,@AmazonHelp No it isnt
115,467378,467382,0.7048185266320556,0.2951814733679443,@AmazonHelp Nein ist es nicht
115,1452396,1452397,0.6448261131073827,0.3551738868926173,@AmazonHelp Yes. No joy.
115,2560192,2560196,0.6884290719380961,0.3115709280619038,"@AmazonHelp Non pas du tout, ce n’est pas noté"
115,1186518,1186520,0.7048185266320556,0.2951814733679443,@AmazonHelp I don't believe so. So I guess that means no.
115,2622491,2622492,0.6524541685666413,0.3475458314333587,"@AmazonHelp Si, pero no hay nada 🤷🏻‍♀️"
115,2954315,2954322,0.6670055191026046,0.3329944808973953,@AmazonHelp Doesn’t say
116,2766895,2766893,1.0,0.0,@AmazonHelp non pas encore
116,1748610,1748614,1.0,0.0,@AmazonHelp No not yet. Guide me oh wise ones…
116,814893,814891,1.0,0.0,@AmazonHelp Not currently
116,2829458,2829454,1.0,0.0,@AmazonHelp Pas cette fois non.
116,83345,83346,1.0,0.0,@AmazonHelp Not yet. But according to UPS info you will.
116,318214,318218,1.0,0.0,"@AmazonHelp Non pas encore, mais est-ce vraiment utile ?"
116,1829420,1829418,1.0,0.0,@AmazonHelp No not yet. Just estimated.
116,1437409,1437410,0.953534809998436,0.0464651900015638,"@AmazonHelp Not yet, will do"
117,1209471,1209467,1.0,0.0,@AmazonHelp Still not committing to anything...
117,191770,191780,1.0,0.0,@AmazonHelp Still nothing
117,2540382,2540383,1.0,0.0,@AmazonHelp none as of now...thnx !
117,2532222,2532217,1.0,0.0,@AmazonHelp Still no sign
117,1665804,1665797,1.0,0.0,@AmazonHelp Still nothing yet.
117,816978,816979,1.0,0.0,@AmazonHelp still nothing... can you help please
117,2866037,2866035,1.0,0.0,@AmazonHelp still nothing... :(
117,182609,182612,1.0,0.0,@AmazonHelp Nope. Still high and dry.
118,1556278,1556279,1.0,0.0,@AmazonHelp C'est vraiment dommage...
118,183378,183379,1.0,0.0,@AmazonHelp Bummer..that's sad :(
118,2162402,2162399,1.0,0.0,@AmazonHelp This makes me sad :(
118,142907,142908,1.0,0.0,@AmazonHelp Que pena
118,31374,31375,1.0,0.0,@AmazonHelp Gah that's a real shame
118,218893,218891,1.0,0.0,@AmazonHelp That's very sad to hear...
118,249063,249064,1.0,0.0,@AmazonHelp That's really sad
118,2410527,2410528,1.0,0.0,@AmazonHelp that’s a shame:( thanks for answering
119,2622461,2622465,1.0,0.0,@AmazonHelp I did just feel I get copy and paste responses from there
119,1131299,1131318,1.0,0.0,@AmazonHelp Standard copy paste reply from u. I am getting this for 2 weeks now. Unprofessional attitude
119,1115242,1115248,1.0,0.0,@AmazonHelp At least don't copy paste the same message three times! It just shows incompetence on your part!
119,778886,778877,1.0,0.0,"@AmazonHelp Yes, but i am getting the standard template reply from them and no use!"
119,2192387,2192390,1.0,0.0,@AmazonHelp Why don’t you check if I already have instead of copy pasting generic responses blindly?
119,2113725,2113728,1.0,0.0,@AmazonHelp I am fed up of your copy paste reply the required information is already shared many time
119,956291,956292,1.0,0.0,@AmazonHelp Copy paste Reply never serve any purpose.
119,1315513,1315514,1.0,0.0,"@AmazonHelp Abraham, Manoj, Biba, Dennis - all sent me same message. Standard copy paste non-sense without showing anything for actual effort."
120,347363,347364,1.0,0.0,"@AmazonHelp Sorry, I should have been more clear. The release date is on the page, only it is way down on the page--in the ""product details"" section. :) https://t.co/7PT7ybnhBv"
120,927823,927824,0.9650658495904604,0.0349341504095396,@AmazonHelp Can't say it does. Considering when I pre-ordered it said the release date. https://t.co/jxkkIfDNuP
120,665689,665692,0.9926786741180162,0.0073213258819837,@AmazonHelp There were 3 release dates for it. Today was another one. Might aswell cancel and try elsewhere.
120,167942,167943,1.0,0.0,@AmazonHelp staying tuned since october. kuch toh karo #AurDikhao Can some higher authority comment on its release plz
120,206838,206839,1.0,0.0,"@AmazonHelp No, just I note the release date on the product page suddenly changed sometime this pm"
120,2276825,2276826,1.0,0.0,@AmazonHelp Except you have a release date for the standard version. The whole reason I'm paying extra is to get it early. https://t.co/swJLJqM8zf
120,757789,757795,0.8752017035868096,0.1247982964131903,@AmazonHelp There is no option to have it delivered on release day. What should i do?
120,1145961,1145964,0.7943121338025426,0.2056878661974574,@AmazonHelp It's a pre-order. do I get it on release date or does it ship release date
121,498352,498358,0.8485648090863013,0.1514351909136987,"@AmazonHelp Thanks, I'll head that way"
121,1578555,1578558,0.7376036338106557,0.2623963661893443,"@AmazonHelp Danke, mach ich!"
121,2500785,2500777,1.0,0.0,@AmazonHelp Gracias por la atención. Así lo haré.
121,814401,814399,0.680625720670392,0.319374279329608,"@AmazonHelp Pas de problème, je vais le faire. Merci 😊"
121,1298971,1298969,0.8252856292580254,0.1747143707419746,@AmazonHelp ¡Enseguida lo hago! Gracias.
121,1597020,1595203,0.721017399383605,0.2789826006163949,@AmazonHelp Will keep in mind next time. Thanks
121,1996386,1996387,1.0,0.0,"@AmazonHelp Thanks, I’ll remember that in future"
121,888264,888271,1.0,0.0,"@AmazonHelp Thanks, that's very kind of you! I'll do this now."
122,2390429,2390433,0.909817873776457,0.4574426628516926,@AmazonHelp Creo que vuestro dragón se comería mi unicornio.... 😫 PD: hacéis algún regalo a un recién nacido?? 😎
122,490484,490487,0.9438275534155092,0.4371614595976389,@AmazonHelp A dominação masculina do Bourdieu. 😊
122,965077,964970,1.0,0.4013185874563251,@AmazonHelp I have already mentioned that in tum details. My como is down agai.
122,198099,198102,1.0,0.3079996642946973,@AmazonHelp Mãos dadas 😊
122,988883,988881,1.0,0.3279435786750774,@AmazonHelp Yaa loving it😍
122,1806927,1806928,1.0,0.2863587702651374,@AmazonHelp Jajajja qué cracks!!! Nada nada. Os quiero 😍 igual
122,1689249,1689263,0.9874188319422578,0.4111664020349713,"@AmazonHelp gosto, e não gosto pouco hahahaha 😁😌"
122,361038,360636,1.0,0.328934834812148,@AmazonHelp ☹️ not even possible as a one time Goodwill gesture? Pls 🤞🏻
123,2135775,620004,1.0,0.0,@AmazonHelp Así es :(
123,1121253,1121249,1.0,0.0,@AmazonHelp So that's it!!
123,1014757,1014703,1.0,0.0,@AmazonHelp That's it
123,1251992,1251988,1.0,0.0,"@AmazonHelp First come, first serve. That's it, that's all."
123,383320,383318,1.0,0.0,@AmazonHelp C'est fait !
123,2840210,2840219,1.0,0.0,@AmazonHelp Et voilà qui est fait ;)
123,1737631,1737629,1.0,0.0,@AmazonHelp Yes that's there over in talking about
123,2508076,2508079,1.0,0.0,@AmazonHelp Oui c'est fait un justificatif de domicile
124,2162367,2162368,1.0,0.0,@AmazonHelp Yes it is :)
124,788227,788228,1.0,0.0,"@AmazonHelp As far as im aware, it is."
124,1760398,1760407,1.0,0.0,"@AmazonHelp /. It is, yes."
124,2499112,2499113,1.0,0.0,@AmazonHelp Hope it is... Thanks for the reply though
124,2283505,2283509,1.0,0.0,"@AmazonHelp Yes, they are."
124,2719972,2719973,1.0,0.0,@AmazonHelp Yes it is (£13.24)
124,810294,810295,1.0,0.0,"@AmazonHelp It is, it is, it is! Thank you!!"
124,2849071,2849072,1.0,0.0,@AmazonHelp Absolutely it is.
125,2754642,2754644,1.0,0.0,@AmazonHelp Na selbstverständlich.
125,2961792,2961790,1.0,0.0,@AmazonHelp Yeah correct
125,825070,825071,1.0,0.0,"@AmazonHelp Yes, of course...."
125,611109,611112,1.0,0.0,@AmazonHelp Yes sire
125,430600,430598,0.8996494641000774,0.1003505358999225,@AmazonHelp yeah sure. ^_^
125,384810,384811,1.0,0.0,@AmazonHelp Of course
125,1439137,1439140,1.0,0.0,"@AmazonHelp Yes, exactly."
125,941340,941342,0.9600097811429884,0.0399902188570115,@AmazonHelp I'm pretty sure
126,2104919,2104907,0.343180983177807,0.656819016822193,@AmazonHelp Merci. Je dormirais beaucoup mieux ce soir. Bonne soirée à vous.😁
126,553430,553431,0.5500170838287285,0.4499829161712715,"@AmazonHelp Tried that, thanks. Think my evening is better than yours"
126,2740617,2740620,0.451100582981523,0.548899417018477,@AmazonHelp Il n'y a pas de quoi ^^ bonne soirée 😄
126,2249765,2249763,0.511403314700679,0.488596685299321,"@AmazonHelp Vermutlich;) vorerst nicht, ich hoffe es kommt wenigstens bei euch an;) Schönen Abend."
126,987781,987789,0.3057348088688418,0.6942651911311581,@AmazonHelp WIE OFT NOCH??
126,2573780,2573774,0.7393304858682098,0.2606695141317902,@AmazonHelp Merci pour votre réactivité nocturne ! Bon courage :)
126,2791910,2791911,0.5419205240137076,0.4580794759862923,@AmazonHelp Danke für die schnelle Antwort :). Schade bestelle sowas eigentlich nur bei euch selber... Schöner Abend 🙂
126,5317,5319,0.3582140190806674,0.6417859809193326,"@AmazonHelp Danke für die schnelle Antwort... ja, ich werde mal nachfragen, was da schiefgelaufen sein soll. Ihnen auch einen schönen Abend noch."
127,44535,35857,0.905526043513644,0.094473956486356,"@AmazonHelp De acuerdo, gracias!"
127,477803,477807,0.92467342225976,0.07532657774024,"@AmazonHelp Okey, gracias por el trato"
127,2730315,2730317,0.9131102203091574,0.0868897796908425,@AmazonHelp Perfekt.Vielen Dank und auch nen guten Start :)
127,1838872,1838868,1.0,0.0,"@AmazonHelp That's perfect, thank you"
127,1391199,1391197,0.7355554268312937,0.2644445731687063,"@AmazonHelp Yeah, no worries, thanks again. Cheers!"
127,2597932,35857,0.7218108036759369,0.2781891963240632,"@AmazonHelp Ok, Perfecto! Muchas gracias!"
127,2705738,2705739,1.0,0.0,@AmazonHelp Perfect. Thank you!
127,2241044,2241038,0.837943000801268,0.1620569991987319,@AmazonHelp Sigh. Thanks.
128,1221770,1221773,1.0,0.0,@AmazonHelp Ok. Thanks.
128,2974797,2974798,0.7089246403270886,0.2910753596729115,@AmazonHelp Alrighty then. Thanks. 😞
128,1411662,1411663,0.6200954779627151,0.3799045220372848,"@AmazonHelp Okay, no issues. Thanks"
128,1263400,1263401,1.0,0.0,@AmazonHelp Ok. Thanks
128,964197,964202,1.0,0.0,@AmazonHelp Okay. Thanks.
128,15706,15707,1.0,0.0,@AmazonHelp ok. Thanks.
128,227936,227937,1.0,0.0,"@AmazonHelp Ok, Thanks."
128,802346,802342,1.0,0.0,@AmazonHelp Alright. Thanks.
129,269493,269495,1.0,0.0,@AmazonHelp I emailed last night and chatted with a representative last night and I still haven’t received an answer!!!!!
129,2615141,2615143,1.0,0.0,@AmazonHelp I have already done that and it was useless conversation with your representative
129,798801,798804,1.0,0.0,@AmazonHelp Your representative didnt have any answer
129,789043,789039,1.0,0.0,@AmazonHelp i had already have chat with your representative ... It doesn't work
129,440997,440994,1.0,0.0,"@AmazonHelp I was told that your representative will call me and resolve the issues, nothing has happened as of now. #irresponsible"
129,735334,735332,1.0,0.0,@AmazonHelp Spoke to the representative on chat. I have communicated my issue. Thanks for quick response.
129,1415558,1415559,1.0,0.0,"@AmazonHelp Yes, I'm talking to a representative again but I'm still super disappointed.. The call I made last night with you guys was useless"
129,1467676,1467677,1.0,0.0,@AmazonHelp Do you have a better method I can reach out by? The representatives through that area never seem to help me.
130,2310063,2310065,0.6301196829670592,0.3698803170329407,@AmazonHelp Gracias por la pronta respuesta. Slds.
130,1080663,1080664,0.7521234129575636,0.2478765870424364,"@AmazonHelp Thanks for the quick reply, no big deal, you are awesome! I will fill out the survey!"
130,2242538,2242539,0.6113555788136412,0.3886444211863588,@AmazonHelp Agradezco la pronta respuesta.
130,2310475,2310479,0.5481007376999284,0.4518992623000716,"@AmazonHelp Most definitely, thank you for responding! :)"
130,575340,575338,0.609947321669744,0.390052678330256,@AmazonHelp thank you for your response!
130,1210202,1210203,0.9362718786104448,0.0637281213895552,@AmazonHelp Vielen Dank für die schnelle Antwort 👏
130,1041663,1041664,0.7807778349588286,0.2192221650411713,@AmazonHelp Oh! Thanks for the quick answer.
130,1150863,1150864,0.9858246048855202,0.0141753951144798,@AmazonHelp Thanks for the super quick response!!
131,1742664,1742666,1.0,0.0,"@AmazonHelp That would be brilliant, thank you KN!"
131,2700789,2700792,1.0,0.0,"@AmazonHelp Fabulous, thanks v much"
131,35939,35936,1.0,0.0,"@AmazonHelp Awesome, thank you!"
131,989584,989585,1.0,0.0,"@AmazonHelp Thanks, that’s brilliant 👍"
131,810253,810251,1.0,0.0,"@AmazonHelp This is so great, thank you!"
131,680666,680669,1.0,0.0,@AmazonHelp Great that’s fantastic. Thank you so much!
131,2507301,2507299,1.0,0.0,@AmazonHelp Great. Thanks.
131,1725361,1725368,0.8224284622597984,0.1775715377402016,@AmazonHelp That’s great 👍🏽 thanks again!!
132,1112720,1112718,0.7011393293874536,0.2988606706125464,"@AmazonHelp okay, thank you for taking time to let me know!"
132,440423,440424,0.7104680560477429,0.2895319439522572,"@AmazonHelp Ooh thanks, good to know!"
132,2734222,2734225,0.7809754874913782,0.2190245125086218,"@AmazonHelp Ok, obrigada!"
132,2779155,2779153,0.7367169140603556,0.2632830859396444,@AmazonHelp ok thanks :)
132,1592887,1592888,0.8442137431763171,0.1557862568236828,@AmazonHelp All set! Thanks
132,823578,823580,1.0,0.0,@AmazonHelp Okay! Thanks for letting me know!
132,1300138,1300139,0.8641521383285524,0.1358478616714475,@AmazonHelp Gotcha ok. Thanks!
132,2410550,2410551,1.0,0.0,@AmazonHelp okays thanks!
133,2353717,2353724,1.0,0.0,@AmazonHelp Jvous remercie
133,1223067,1223068,1.0,0.0,@AmazonHelp Grazie di esistere.
133,1724726,1724724,1.0,0.0,"@AmazonHelp Simón, gracias."
133,742377,742382,1.0,0.0,@AmazonHelp Je l'espère merci.
133,2811149,2811147,0.9930014188522645,0.0069985811477355,@AmazonHelp Yeah I appreciate y'all :)
133,590774,590770,1.0,0.0,@AmazonHelp Super utile merci de mieux en mieux
133,2616361,2616354,1.0,0.0,"@AmazonHelp Merci, vous aussi !"
133,1174746,1174749,1.0,0.0,@AmazonHelp Merci à vous
134,505912,505909,0.86986333105383,0.4130118599805137,@AmazonHelp Merci Ibtissam!
134,1144954,1144951,0.9850456129295988,0.3352862782853431,@AmazonHelp Thank you 🙂
134,219483,219490,1.0,0.1402466414839485,@AmazonHelp Thank you Thank you Thank you Thank you Thank you Thank you Thank you Thank you Thank you Thank you Thank you Thank you Thank you Thank you!
134,1374061,1374065,0.8676904092586027,0.4144781585097815,@AmazonHelp Obrigada s2
134,1493337,1493338,1.0,0.3203850561317607,@AmazonHelp Thank YOU! 🙏
134,539707,539703,0.9044582331073158,0.3896670465074242,@AmazonHelp Thanks JZ #fingerscrossed :-)
134,914807,914808,1.0,0.0270119281489629,@AmazonHelp Many thanks 👍
134,206056,206057,0.9229107017574916,0.3772152280837043,"@AmazonHelp Thanks KM, appreciate it!"
135,283117,281966,1.0,0.0,@AmazonHelp Undelivered product and worst customer care.what u think a company outside of India come here and harasse Indian people and we will let u go
135,2221879,1387105,1.0,0.0,@AmazonHelp done and got the unwanted advice of apologies and sorry but no one cares about a real issue everyone busy making fool Indian customer and making @115851 rich how pathetic it is ??
135,2278522,1412827,1.0,0.0,"@AmazonHelp You all @115850 @115821 will not improve because you know that india has a big population,if a single customer get annoyed,nothing happens"
135,2450548,2418984,1.0,0.0,@AmazonHelp If @115821 @115850 think that Indian Customer can be exploited then you r making mistake. I’ll take matter @ highest level on social media
135,428992,428987,1.0,0.0,@AmazonHelp @115851 @115850 making fool how long you will loot Indian customer???
135,210307,210320,1.0,0.0,@AmazonHelp Hope you will see all these messages one day Mr @115851 as I seriously want you to know what indian customer is going through!
135,665461,665464,1.0,0.0,"@AmazonHelp @115851 ur Indian venture is a bloody cheater, they don't refund customers money,is this what @115821 is all about"
135,2522249,2522238,1.0,0.0,@AmazonHelp FYI..filed a complain to consumer court in india. @115851 @115850 https://t.co/TpDzBqch6M
136,2457154,2457155,1.0,0.0,@AmazonHelp I have sent a detailed email to customer service - please check and resolve ASAP
136,944904,944896,1.0,0.0,@AmazonHelp My email address is __email__ I have already raised the issue with customer care on chat yesterday and phone today
136,2901100,2901102,1.0,0.0,"@AmazonHelp That’s correct Liz. I sent a final email to customer services, the last few said they would reply to me, none have, just need a reply to it please"
136,2300062,2300046,1.0,0.0,@AmazonHelp I have emailed you with details via the customer services in 'my orders'
136,257182,257183,1.0,0.0,@AmazonHelp I got an email from customer service. Thank you!
136,518805,518808,1.0,0.0,"@AmazonHelp I have submitted an email to your customer service, thank you."
136,1223613,1223614,1.0,0.0,@AmazonHelp I went through customer service menu and sent email. Thank you.
136,1603813,1603814,1.0,0.0,"@AmazonHelp yes sent mail to your customer care, need to resolve earlier"
137,1628966,1628969,0.8584119346365239,0.1991270690624733,@AmazonHelp Your courier lied. Another complaint has been escalated. It will happen every time I need a delivery at the weekend.
137,1423072,1423079,0.9632901268889054,0.1012788194850024,@AmazonHelp Been done. Instead your delivery guy is still failing to deliver to address that is open and manned 24/7
137,787190,787191,1.0,0.0,@AmazonHelp My products are getting marked before being delivered. Delivery Guy’s Number is always off n when he calls from alt no and confirms time to
137,467523,467400,0.8464788990488099,0.2102602381162806,@AmazonHelp Contact no. of delivery personnel is unavailable! There is a sense of lack of liability with your delivery service. I have not received my last 2 orders.
137,1492737,1492735,0.925023608342564,0.1369803488188883,"@AmazonHelp See the delivery person's details and contact number, it is switched off. what should one do ? https://t.co/1fpuCIKOOi"
