conversation_id,status,flags,message_count,customer_messages,brand_messages,direct_customer_to_brand,unique_authors,start_time,end_time,span_hours,max_adjacent_gap_hours
1807411,KEEP,,6,4,2,3,2,2017-10-18 01:38:07+00:00,2017-10-18 05:20:01+00:00,3.6983333333333333,2.0569444444444445
1807419,KEEP,,3,2,1,1,2,2017-10-18 01:40:30+00:00,2017-10-18 02:15:03+00:00,0.5758333333333333,0.43416666666666665
1807421,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 01:42:13+00:00,2017-10-18 01:47:29+00:00,0.08777777777777777,0.08777777777777777
1808111,EXCLUDE,large_time_gap;no_direct_customer_to_brand,3,2,1,0,3,2017-10-25 21:00:34+00:00,2017-10-29 00:45:17+00:00,75.74527777777777,75.69555555555556
1808114,KEEP,,8,3,5,2,2,2017-10-29 00:34:24+00:00,2017-10-29 02:47:00+00:00,2.21,1.0158333333333334
1808121,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-29 00:06:18+00:00,2017-10-29 00:40:47+00:00,0.5747222222222222,0.5747222222222222
1808123,EXCLUDE,no_direct_customer_to_brand,4,2,2,0,2,2017-10-29 00:38:02+00:00,2017-10-29 19:58:30+00:00,19.34111111111111,19.15
1808126,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-29 00:22:27+00:00,2017-10-29 00:40:00+00:00,0.2925,0.2758333333333333
1808130,KEEP,,4,2,2,1,2,2017-10-29 00:12:56+00:00,2017-10-29 01:29:26+00:00,1.275,0.7302777777777778
1808133,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-29 00:29:54+00:00,2017-10-29 00:35:00+00:00,0.085,0.085
1808135,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-29 00:21:52+00:00,2017-10-29 00:34:05+00:00,0.2036111111111111,0.2036111111111111
1808319,FLAG,large_time_gap,10,8,2,3,5,2017-10-17 22:22:20+00:00,2017-10-25 20:06:30+00:00,189.73611111111111,117.30388888888889
1808349,KEEP,,6,4,2,3,2,2017-10-18 02:56:10+00:00,2017-10-18 03:05:21+00:00,0.15305555555555556,0.05638888888888889
1808828,KEEP,,4,2,2,1,2,2017-11-30 18:49:47+00:00,2017-11-30 19:36:30+00:00,0.7786111111111111,0.5413888888888889
1809330,KEEP,,5,2,3,1,2,2017-10-18 02:44:43+00:00,2017-10-18 02:58:39+00:00,0.23222222222222222,0.14694444444444443
1809417,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 02:24:03+00:00,2017-10-18 02:57:35+00:00,0.5588888888888889,0.5588888888888889
1809764,KEEP,,3,2,1,1,2,2017-10-18 02:49:11+00:00,2017-10-19 11:03:58+00:00,32.24638888888889,32.11611111111111
1809840,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-18 02:25:45+00:00,2017-10-18 02:56:34+00:00,0.5136111111111111,0.5041666666666667
1809884,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 01:58:40+00:00,2017-10-18 02:13:01+00:00,0.23916666666666667,0.23916666666666667
1809887,KEEP,,3,2,1,1,2,2017-10-18 01:55:14+00:00,2017-10-18 02:14:11+00:00,0.31583333333333335,0.2866666666666667
1809889,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 01:54:42+00:00,2017-10-18 02:11:53+00:00,0.2863888888888889,0.2863888888888889
1809903,KEEP,,14,8,6,5,2,2017-10-18 01:53:16+00:00,2017-10-18 04:35:00+00:00,2.6955555555555555,1.17
1809939,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-18 01:50:54+00:00,2017-10-18 02:01:25+00:00,0.17527777777777778,0.175
1809951,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 01:43:38+00:00,2017-10-18 02:01:24+00:00,0.2961111111111111,0.2961111111111111
1810693,KEEP,,5,3,2,2,2,2017-10-18 02:45:24+00:00,2017-10-18 18:33:42+00:00,15.805,14.588333333333333
1810932,KEEP,,6,3,3,2,2,2017-10-18 02:42:24+00:00,2017-10-18 04:37:29+00:00,1.9180555555555556,1.566111111111111
1811236,KEEP,,7,4,3,3,3,2017-10-18 02:38:29+00:00,2017-10-18 12:23:46+00:00,9.754722222222222,6.771111111111111
1811321,EXCLUDE,broken_parent_chain,4,2,2,2,2,2017-10-18 02:23:00+00:00,2017-10-18 02:51:44+00:00,0.47888888888888886,0.44916666666666666
1811649,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-18 02:37:17+00:00,2017-10-18 02:50:31+00:00,0.22055555555555556,0.21194444444444444
1812082,KEEP,,4,2,2,1,2,2017-10-18 02:07:48+00:00,2017-10-18 02:49:32+00:00,0.6955555555555556,0.31805555555555554
1812095,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 02:10:13+00:00,2017-10-18 02:23:00+00:00,0.21305555555555555,0.21305555555555555
1812156,EXCLUDE,large_time_gap;no_direct_customer_to_brand,3,2,1,0,3,2017-10-11 21:33:34+00:00,2017-10-18 02:16:00+00:00,148.7072222222222,148.39222222222222
1812264,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 02:43:17+00:00,2017-10-18 02:48:56+00:00,0.09416666666666666,0.09416666666666666
1813630,KEEP,,4,3,1,2,4,2017-11-30 19:27:42+00:00,2017-11-30 20:38:29+00:00,1.1797222222222221,0.9188888888888889
1813698,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-30 19:25:49+00:00,2017-11-30 19:38:00+00:00,0.20305555555555554,0.20305555555555554
1814325,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-15 22:07:49+00:00,2017-10-15 22:13:34+00:00,0.09583333333333334,0.09583333333333334
1814374,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-29 00:56:09+00:00,2017-10-29 01:28:06+00:00,0.5325,0.5077777777777778
1814666,KEEP,,3,2,1,1,2,2017-10-15 23:10:09+00:00,2017-10-15 23:18:34+00:00,0.14027777777777778,0.10194444444444445
1815053,KEEP,,11,6,5,4,2,2017-10-29 01:28:18+00:00,2017-10-29 16:46:58+00:00,15.311111111111112,14.010555555555555
1815059,KEEP,,4,2,2,1,2,2017-10-29 01:36:22+00:00,2017-10-29 03:50:00+00:00,2.227222222222222,1.8041666666666667
1815233,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-16 00:32:28+00:00,2017-10-16 00:48:37+00:00,0.26916666666666667,0.26916666666666667
1815277,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-16 00:56:52+00:00,2017-10-16 01:05:31+00:00,0.14416666666666667,0.14416666666666667
1815578,KEEP,,3,2,1,1,2,2017-10-16 02:14:06+00:00,2017-10-16 02:27:09+00:00,0.2175,0.20805555555555555
1816302,KEEP,,6,3,3,1,2,2017-10-18 02:42:50+00:00,2017-10-18 03:14:31+00:00,0.5280555555555555,0.31666666666666665
1816315,KEEP,,4,2,2,1,2,2017-10-18 03:03:02+00:00,2017-10-18 03:21:56+00:00,0.315,0.1786111111111111
1816328,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:06:51+00:00,2017-10-18 03:12:30+00:00,0.09416666666666666,0.09416666666666666
1816330,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:00:27+00:00,2017-10-18 03:12:00+00:00,0.1925,0.1925
1816332,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 02:57:27+00:00,2017-10-18 03:11:00+00:00,0.22583333333333333,0.22583333333333333
1816337,KEEP,,12,6,6,5,2,2017-10-18 02:43:37+00:00,2017-10-20 07:05:00+00:00,52.35638888888889,50.422222222222224
1816358,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:06:50+00:00,2017-10-18 03:09:04+00:00,0.03722222222222222,0.03722222222222222
1816366,KEEP,,6,4,2,2,2,2017-10-18 02:54:59+00:00,2017-10-18 03:29:24+00:00,0.5736111111111111,0.2697222222222222
1816376,KEEP,,5,3,2,2,2,2017-10-18 02:41:04+00:00,2017-10-18 04:45:31+00:00,2.0741666666666667,1.1869444444444444
1816394,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:00:14+00:00,2017-10-18 03:05:38+00:00,0.09,0.09
1816405,KEEP,,5,3,2,2,2,2017-10-18 03:00:23+00:00,2017-10-18 21:28:16+00:00,18.46472222222222,18.317777777777778
1816419,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 02:35:56+00:00,2017-10-18 03:04:00+00:00,0.4677777777777778,0.4677777777777778
1816423,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-16 07:04:42+00:00,2017-10-16 07:13:29+00:00,0.1463888888888889,0.1463888888888889
1816429,KEEP,,5,2,3,1,2,2017-10-29 02:33:42+00:00,2017-10-29 05:17:30+00:00,2.73,2.0555555555555554
1816432,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-29 02:33:25+00:00,2017-10-29 03:04:30+00:00,0.5180555555555556,0.5180555555555556
1816437,EXCLUDE,no_direct_customer_to_brand,5,2,3,0,2,2017-10-18 02:26:37+00:00,2017-10-18 05:14:00+00:00,2.789722222222222,1.7247222222222223
1817412,KEEP,,4,2,2,1,2,2017-10-29 03:58:34+00:00,2017-10-29 04:50:00+00:00,0.8572222222222222,0.33194444444444443
1818172,KEEP,,3,2,1,1,3,2017-10-18 03:22:55+00:00,2017-10-18 16:44:48+00:00,13.364722222222222,13.264722222222222
1818175,KEEP,,6,3,3,2,2,2017-10-18 03:22:36+00:00,2017-10-18 03:56:28+00:00,0.5644444444444444,0.37805555555555553
1818188,KEEP,,8,5,3,3,2,2017-10-18 03:22:26+00:00,2017-10-18 03:56:33+00:00,0.5686111111111111,0.21027777777777779
1818194,KEEP,,6,4,2,3,2,2017-10-18 03:09:06+00:00,2017-10-18 03:28:14+00:00,0.3188888888888889,0.19444444444444445
1818197,KEEP,,3,2,1,1,2,2017-10-18 03:18:07+00:00,2017-10-18 03:30:02+00:00,0.1986111111111111,0.10527777777777778
1818214,KEEP,,4,2,2,1,2,2017-10-29 05:09:43+00:00,2017-10-29 06:43:50+00:00,1.5686111111111112,1.3927777777777777
1818221,KEEP,,10,5,5,4,2,2017-10-18 02:56:54+00:00,2017-10-18 04:40:33+00:00,1.7275,0.43333333333333335
1818242,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-18 03:15:38+00:00,2017-10-18 03:22:54+00:00,0.12111111111111111,0.11305555555555556
1818262,KEEP,,3,2,1,1,2,2017-10-18 03:14:37+00:00,2017-10-18 03:22:24+00:00,0.1297222222222222,0.12194444444444444
1818270,KEEP,,3,2,1,1,2,2017-10-18 03:09:13+00:00,2017-10-18 03:27:04+00:00,0.2975,0.16305555555555556
1818278,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:04:58+00:00,2017-10-18 03:18:00+00:00,0.21722222222222223,0.21722222222222223
1818287,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:07:11+00:00,2017-10-18 03:17:05+00:00,0.165,0.165
1818558,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-29 05:36:10+00:00,2017-10-29 05:48:01+00:00,0.1975,0.1975
1820130,KEEP,,7,4,3,3,2,2017-10-29 06:40:45+00:00,2017-10-29 07:29:26+00:00,0.8113888888888889,0.3536111111111111
1820145,KEEP,,5,2,3,1,2,2017-10-29 06:36:48+00:00,2017-10-29 07:08:06+00:00,0.5216666666666666,0.3436111111111111
1820165,KEEP,,3,2,1,1,2,2017-10-16 14:53:31+00:00,2017-10-16 15:52:36+00:00,0.9847222222222223,0.8666666666666667
1820309,KEEP,,5,2,3,1,2,2017-10-29 06:57:34+00:00,2017-10-29 07:45:55+00:00,0.8058333333333333,0.5097222222222222
1820414,KEEP,,8,4,4,3,2,2017-10-29 06:32:35+00:00,2017-10-29 07:34:56+00:00,1.0391666666666666,0.3461111111111111
1820419,KEEP,,6,3,3,1,2,2017-10-29 06:53:51+00:00,2017-10-30 18:34:40+00:00,35.680277777777775,34.7275
1820423,KEEP,,13,6,7,2,2,2017-10-29 07:04:02+00:00,2017-10-29 07:49:32+00:00,0.7583333333333333,0.2225
1820471,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:37:59+00:00,2017-10-18 03:44:00+00:00,0.10027777777777777,0.10027777777777777
1820478,KEEP,,9,4,5,3,2,2017-10-18 03:11:26+00:00,2017-10-18 10:15:42+00:00,7.071111111111111,4.852222222222222
1820486,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:36:04+00:00,2017-10-18 03:40:36+00:00,0.07555555555555556,0.07555555555555556
1820490,KEEP,,7,3,4,2,2,2017-10-18 03:02:52+00:00,2017-10-19 17:07:01+00:00,38.06916666666667,36.3325
1820509,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:11:19+00:00,2017-10-18 03:39:00+00:00,0.4613888888888889,0.4613888888888889
1820543,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:35:39+00:00,2017-10-18 03:37:31+00:00,0.03111111111111111,0.03111111111111111
1820548,KEEP,,4,2,2,1,2,2017-10-18 03:22:09+00:00,2017-10-18 03:46:31+00:00,0.4061111111111111,0.2475
1820558,KEEP,,5,2,3,1,2,2017-10-18 03:09:10+00:00,2017-10-18 04:44:30+00:00,1.5888888888888888,0.7863888888888889
1820563,KEEP,,4,2,2,1,2,2017-10-18 03:11:37+00:00,2017-10-18 04:16:00+00:00,1.0730555555555557,0.5288888888888889
1820566,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 02:45:39+00:00,2017-10-18 03:33:40+00:00,0.8002777777777778,0.8002777777777778
1820573,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:05:38+00:00,2017-10-18 03:32:30+00:00,0.4477777777777778,0.4477777777777778
1820587,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-29 07:20:10+00:00,2017-10-29 07:36:01+00:00,0.26416666666666666,0.26416666666666666
1820592,KEEP,,4,2,2,1,2,2017-10-29 07:20:18+00:00,2017-10-29 10:00:27+00:00,2.6691666666666665,2.35
1820599,KEEP,,6,3,3,2,2,2017-10-18 02:56:06+00:00,2017-10-18 04:41:00+00:00,1.7483333333333333,0.8355555555555556
1820613,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:27:49+00:00,2017-10-18 03:29:53+00:00,0.034444444444444444,0.034444444444444444
1820728,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-29 07:46:03+00:00,2017-10-29 07:55:00+00:00,0.14916666666666667,0.14916666666666667
1820732,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-29 07:39:22+00:00,2017-10-29 07:50:26+00:00,0.18444444444444444,0.18444444444444444
1821461,KEEP,,11,5,6,4,2,2017-10-29 08:30:09+00:00,2017-10-29 09:37:00+00:00,1.1141666666666667,0.30444444444444446
1821530,EXCLUDE,no_direct_customer_to_brand,4,2,2,0,2,2017-10-18 03:27:44+00:00,2017-10-18 03:57:54+00:00,0.5027777777777778,0.45055555555555554
1821548,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:20:10+00:00,2017-10-18 03:57:23+00:00,0.6202777777777778,0.6202777777777778
1821567,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:33:07+00:00,2017-10-18 03:55:28+00:00,0.3725,0.3725
1821574,KEEP,,3,2,1,1,2,2017-10-18 03:45:43+00:00,2017-10-18 03:55:55+00:00,0.17,0.15472222222222223
1821601,KEEP,,5,4,1,1,3,2017-10-18 03:44:48+00:00,2017-10-18 06:33:59+00:00,2.819722222222222,2.6333333333333333
1821608,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-18 03:31:49+00:00,2017-10-18 03:53:30+00:00,0.36138888888888887,0.35305555555555557
1821623,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:30:36+00:00,2017-10-18 03:53:00+00:00,0.37333333333333335,0.37333333333333335
1821635,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:13:48+00:00,2017-10-18 03:47:24+00:00,0.56,0.56
1821639,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:42:23+00:00,2017-10-18 03:46:31+00:00,0.06888888888888889,0.06888888888888889
1821643,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:36:35+00:00,2017-10-18 03:46:31+00:00,0.16555555555555557,0.16555555555555557
1821680,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:11:52+00:00,2017-10-18 03:46:00+00:00,0.5688888888888889,0.5688888888888889
1821702,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-18 03:20:18+00:00,2017-10-18 03:45:32+00:00,0.42055555555555557,0.42055555555555557
1821738,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-30 19:32:16+00:00,2017-11-30 19:36:30+00:00,0.07055555555555555,0.07055555555555555
1822231,FLAG,large_time_gap,4,2,2,1,2,2017-10-29 09:50:41+00:00,2017-11-07 08:40:56+00:00,214.8375,214.67305555555555
1822236,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-29 09:39:26+00:00,2017-10-29 09:44:57+00:00,0.09194444444444444,0.09194444444444444
1822286,KEEP,,4,2,2,1,2,2017-11-26 07:20:34+00:00,2017-11-26 07:40:27+00:00,0.3313888888888889,0.16916666666666666
1822289,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-26 07:01:20+00:00,2017-11-26 07:24:29+00:00,0.3858333333333333,0.3858333333333333
1822291,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-26 07:17:03+00:00,2017-11-26 07:23:29+00:00,0.10722222222222222,0.10722222222222222
1822293,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-26 07:12:11+00:00,2017-11-26 07:20:05+00:00,0.13166666666666665,0.13166666666666665
1822296,KEEP,,4,2,2,1,2,2017-11-26 07:17:36+00:00,2017-11-26 22:13:29+00:00,14.93138888888889,14.745277777777778
1822300,KEEP,,4,2,2,1,2,2017-11-26 07:12:13+00:00,2017-11-26 07:49:30+00:00,0.6213888888888889,0.35388888888888886
1822304,EXCLUDE,no_direct_customer_to_brand,3,2,1,0,3,2017-11-24 14:00:10+00:00,2017-11-26 07:18:00+00:00,41.297222222222224,41.16
1822308,KEEP,,4,2,2,1,2,2017-11-26 07:08:48+00:00,2017-11-26 07:18:00+00:00,0.15333333333333332,0.1025
1822310,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-26 06:43:56+00:00,2017-11-26 07:18:00+00:00,0.5677777777777778,0.5677777777777778
1822312,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-26 06:53:14+00:00,2017-11-26 07:14:57+00:00,0.36194444444444446,0.36194444444444446
1822315,KEEP,,4,2,2,1,2,2017-11-26 07:02:00+00:00,2017-11-26 07:33:00+00:00,0.5166666666666667,0.18083333333333335
1822319,KEEP,,23,13,10,9,2,2017-11-26 06:59:00+00:00,2017-11-27 08:38:28+00:00,25.657777777777778,22.805833333333332
1822342,KEEP,,7,4,3,3,2,2017-11-26 06:40:42+00:00,2017-11-26 09:36:34+00:00,2.931111111111111,0.8483333333333334
1822349,KEEP,,4,2,2,1,2,2017-11-26 06:38:06+00:00,2017-11-26 08:11:05+00:00,1.5497222222222222,1.0080555555555555
1822352,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-26 06:27:38+00:00,2017-11-26 07:06:56+00:00,0.655,0.655
1822354,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-26 06:53:07+00:00,2017-11-26 07:06:27+00:00,0.2222222222222222,0.2222222222222222
1822357,KEEP,,3,2,1,1,2,2017-11-26 07:00:37+00:00,2017-11-26 07:23:34+00:00,0.3825,0.2927777777777778
1822359,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-26 06:49:56+00:00,2017-11-26 07:06:00+00:00,0.2677777777777778,0.2677777777777778
1822426,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-29 09:59:47+00:00,2017-10-29 10:07:00+00:00,0.12027777777777778,0.12027777777777778
1823085,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-30 19:17:56+00:00,2017-11-30 19:33:14+00:00,0.255,0.255
1823229,KEEP,,13,6,7,5,2,2017-10-18 03:44:01+00:00,2017-10-20 04:31:53+00:00,48.797777777777775,46.343333333333334
1823256,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-18 03:42:15+00:00,2017-10-18 04:11:57+00:00,0.495,0.495
1823260,KEEP,,4,2,2,1,2,2017-10-18 03:24:31+00:00,2017-10-18 04:43:35+00:00,1.3177777777777777,0.7747222222222222
1823268,KEEP,,8,5,3,4,2,2017-10-18 04:02:52+00:00,2017-10-18 04:15:31+00:00,0.21083333333333334,0.10388888888888889
1823283,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:53:50+00:00,2017-10-18 04:01:12+00:00,0.12277777777777778,0.12277777777777778
1823904,FLAG,large_time_gap,19,13,6,7,2,2017-10-29 11:08:12+00:00,2017-11-04 20:44:05+00:00,153.59805555555556,72.0988888888889
1824384,KEEP,,4,2,2,1,2,2017-10-29 11:57:30+00:00,2017-10-29 12:14:26+00:00,0.2822222222222222,0.11083333333333334
1824706,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 04:19:27+00:00,2017-10-18 04:29:33+00:00,0.16833333333333333,0.16833333333333333
1824718,KEEP,,12,5,7,4,2,2017-10-18 03:38:02+00:00,2017-10-18 07:47:34+00:00,4.158888888888889,1.2930555555555556
1824732,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 04:21:59+00:00,2017-10-18 04:27:26+00:00,0.09083333333333334,0.09083333333333334
1824734,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 02:41:05+00:00,2017-10-18 04:25:32+00:00,1.7408333333333332,1.7408333333333332
1824744,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 04:07:51+00:00,2017-10-18 04:24:27+00:00,0.27666666666666667,0.27666666666666667
1824755,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:21:33+00:00,2017-10-18 04:23:28+00:00,1.0319444444444446,1.0319444444444446
1824764,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-18 02:49:32+00:00,2017-10-18 04:23:00+00:00,1.5577777777777777,1.5577777777777777
1824783,KEEP,,4,2,2,1,2,2017-10-18 04:08:33+00:00,2017-10-18 04:42:28+00:00,0.5652777777777778,0.26611111111111113
1824787,KEEP,,24,13,11,12,2,2017-10-18 03:56:48+00:00,2017-10-18 20:02:35+00:00,16.09638888888889,4.578333333333333
1824820,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-17 23:16:37+00:00,2017-10-18 04:18:29+00:00,5.0311111111111115,5.0311111111111115
1824845,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 03:49:57+00:00,2017-10-18 04:17:26+00:00,0.45805555555555555,0.45805555555555555
1824850,EXCLUDE,no_direct_customer_to_brand,4,1,3,0,2,2017-10-18 03:45:22+00:00,2017-10-18 04:17:00+00:00,0.5272222222222223,0.5177777777777778
1824855,KEEP,,5,2,3,1,2,2017-10-18 03:44:36+00:00,2017-10-18 04:43:01+00:00,0.9736111111111111,0.5305555555555556
1824939,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-17 01:40:03+00:00,2017-10-17 01:49:30+00:00,0.1575,0.1575
1825820,KEEP,,4,2,2,1,2,2017-10-29 12:48:19+00:00,2017-10-29 13:26:56+00:00,0.6436111111111111,0.36944444444444446
1825975,KEEP,,4,2,2,1,2,2017-10-18 04:18:54+00:00,2017-10-18 06:36:26+00:00,2.292222222222222,1.5158333333333334
1825978,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 04:29:27+00:00,2017-10-18 04:42:28+00:00,0.21694444444444444,0.21694444444444444
1825984,KEEP,,4,2,2,1,2,2017-10-18 04:11:46+00:00,2017-10-18 05:15:23+00:00,1.0602777777777779,0.4872222222222222
1825991,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 04:17:29+00:00,2017-10-18 04:40:03+00:00,0.3761111111111111,0.3761111111111111
1825993,EXCLUDE,no_direct_customer_to_brand,4,1,3,0,2,2017-10-18 04:09:18+00:00,2017-10-18 04:40:00+00:00,0.5116666666666667,0.495
1825999,KEEP,,8,4,4,2,2,2017-10-18 04:24:06+00:00,2017-10-18 09:25:00+00:00,5.015,3.6930555555555555
1826006,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-18 04:09:45+00:00,2017-10-18 04:38:30+00:00,0.4791666666666667,0.4708333333333333
1826010,KEEP,,11,6,5,5,2,2017-10-18 04:02:01+00:00,2017-10-20 12:15:14+00:00,56.22027777777778,54.04638888888889
1826068,KEEP,,7,3,4,2,2,2017-10-18 04:05:25+00:00,2017-10-18 07:29:00+00:00,3.3930555555555557,1.3016666666666667
1826075,KEEP,,4,2,2,1,2,2017-10-18 04:12:55+00:00,2017-10-18 04:48:00+00:00,0.5847222222222223,0.3347222222222222
1826083,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 04:02:48+00:00,2017-10-18 04:33:00+00:00,0.5033333333333333,0.5033333333333333
1826099,EXCLUDE,no_direct_customer_to_brand,5,2,3,0,2,2017-10-18 04:00:58+00:00,2017-10-18 04:32:00+00:00,0.5172222222222222,0.4688888888888889
1826112,KEEP,,6,3,3,2,2,2017-10-18 04:11:15+00:00,2017-10-18 05:38:00+00:00,1.4458333333333333,0.5052777777777778
1826117,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 04:12:33+00:00,2017-10-18 04:30:00+00:00,0.29083333333333333,0.29083333333333333
1826119,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 04:11:55+00:00,2017-10-18 04:30:00+00:00,0.3013888888888889,0.3013888888888889
1826205,KEEP,,13,6,7,4,2,2017-10-18 04:21:29+00:00,2017-10-18 06:00:01+00:00,1.6422222222222222,0.44722222222222224
1826297,KEEP,,5,3,2,2,3,2017-11-10 21:51:42+00:00,2017-11-12 05:47:17+00:00,31.926388888888887,31.287777777777777
1826302,KEEP,,12,7,5,6,2,2017-11-11 11:53:58+00:00,2017-11-12 06:55:53+00:00,19.031944444444445,17.39
1827028,KEEP,,8,3,5,2,2,2017-10-29 08:28:12+00:00,2017-10-29 14:11:23+00:00,5.719722222222222,4.4816666666666665
1827071,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-18 05:39:52+00:00,2017-10-18 05:57:00+00:00,0.28555555555555556,0.28555555555555556
1827085,KEEP,,3,2,1,1,2,2017-10-18 05:14:46+00:00,2017-10-18 10:53:37+00:00,5.6475,4.951666666666667
1827310,KEEP,,11,6,5,4,2,2017-10-17 03:19:21+00:00,2017-10-20 05:40:01+00:00,74.34444444444445,46.28861111111111
1827322,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-10-18 04:28:54+00:00,2017-10-18 04:59:00+00:00,0.5016666666666667,0.485
